Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId	SourceDisplayName
Qual é o modelo do Skoda Rapid 1.5 TDI AT Ambition?	O modelo é Skoda Rapid 1.5 TDI AT Ambition, do ano 2015.	qa_car_1.tsv		[]	False	[]	7389	qa1
Quantos quilômetros rodados tem o Skoda Rapid 1.5 TDI AT Ambition?	O veículo tem 46957 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	7390	qa1
Quais são todas as informações disponíveis sobre o Skoda Rapid 1.5 TDI AT Ambition?	Este Skoda Rapid 1.5 TDI AT Ambition é do ano 2015, Automático, movido a Diesel, com 46957 km rodados. Está sendo vendido por um Revendedor, é do Primeiro dono e custa 599000 rupias.	qa_car_1.tsv		[]	False	[]	7391	qa1
Qual é o modelo do Hyundai Getz GLE?	O modelo é Hyundai Getz GLE, do ano 2007.	qa_car_1.tsv		[]	False	[]	7392	qa1
Quais são todas as informações disponíveis sobre o Hyundai Getz GLE?	Este Hyundai Getz GLE é do ano 2007, Manual, movido a Gasolina, com 60000 km rodados. Está sendo vendido por um Particular, é do Quarto dono ou mais e custa 110000 rupias.	qa_car_1.tsv		[]	False	[]	7393	qa1
Qual é o modelo do Renault KWID RXT Optional?	O modelo é Renault KWID RXT Optional, do ano 2016.	qa_car_1.tsv		[]	False	[]	7394	qa1
Quais são todas as informações disponíveis sobre o Renault KWID RXT Optional?	Este Renault KWID RXT Optional é do ano 2016, Manual, movido a Gasolina, com 25000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 250000 rupias.	qa_car_1.tsv		[]	False	[]	7395	qa1
Qual é o modelo do Mahindra Scorpio M2DI?	O modelo é Mahindra Scorpio M2DI, do ano 2012.	qa_car_1.tsv		[]	False	[]	7396	qa1
Quais são todas as informações disponíveis sobre o Mahindra Scorpio M2DI?	Este Mahindra Scorpio M2DI é do ano 2012, Manual, movido a Diesel, com 110000 km rodados. Está sendo vendido por um Particular, é do Quarto dono ou mais e custa 600000 rupias.	qa_car_1.tsv		[]	False	[]	7397	qa1
Qual é o modelo do Ford Endeavour XLT TDCi 4X2?	O modelo é Ford Endeavour XLT TDCi 4X2, do ano 2008.	qa_car_1.tsv		[]	False	[]	7398	qa1
Quantos quilômetros rodados tem o Ford Endeavour XLT TDCi 4X2?	O veículo tem 190000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	7399	qa1
Quantos quilômetros rodados tem o Maruti Swift Dzire VDi?	O veículo tem 190000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	7399	qa1
Quantos quilômetros rodados tem o Mahindra Bolero SLX 2WD?	O veículo tem 190000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	7399	qa1
Quais são todas as informações disponíveis sobre o Ford Endeavour XLT TDCi 4X2?	Este Ford Endeavour XLT TDCi 4X2 é do ano 2008, Manual, movido a Diesel, com 190000 km rodados. Está sendo vendido por um Particular, é do Segundo dono e custa 280000 rupias.	qa_car_1.tsv		[]	False	[]	7400	qa1
Qual é o modelo do Audi Q3 35 TDI Quattro Technology?	O modelo é Audi Q3 35 TDI Quattro Technology, do ano 2018.	qa_car_1.tsv		[]	False	[]	7401	qa1
Qual é o preço do Audi Q3 35 TDI Quattro Technology 2018?	O preço de venda é 2700000 rupias.	qa_car_1.tsv		[]	False	[]	7402	qa1
Quais são todas as informações disponíveis sobre o Audi Q3 35 TDI Quattro Technology?	Este Audi Q3 35 TDI Quattro Technology é do ano 2018, Automático, movido a Diesel, com 25000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 2700000 rupias.	qa_car_1.tsv		[]	False	[]	7403	qa1
Quais são todas as informações disponíveis sobre o Mahindra Renault Logan 1.4 GLX Petrol?	Este Mahindra Renault Logan 1.4 GLX Petrol é do ano 2008, Manual, movido a Gasolina, com 90000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 80000 rupias.	qa_car_1.tsv		[]	False	[]	7404	qa1
Qual é o modelo do Maruti Alto K10 VXI?	O modelo é Maruti Alto K10 VXI, do ano 2019.	qa_car_1.tsv		[]	False	[]	7405	qa1
Quais são todas as informações disponíveis sobre o Maruti Alto K10 VXI?	Este Maruti Alto K10 VXI é do ano 2019, Manual, movido a Gasolina, com 5000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 350000 rupias.	qa_car_1.tsv		[]	False	[]	7406	qa1
Quais são todas as informações disponíveis sobre o Maruti Swift VDI BSIV?	Este Maruti Swift VDI BSIV é do ano 2015, Manual, movido a Diesel, com 60000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 475000 rupias.	qa_car_1.tsv		[]	False	[]	7407	qa1
Qual é o modelo do Audi A5 Sportback?	O modelo é Audi A5 Sportback, do ano 2020.	qa_car_1.tsv		[]	False	[]	7408	qa1
Qual é o preço do Audi A5 Sportback 2020?	O preço de venda é 4700000 rupias.	qa_car_1.tsv		[]	False	[]	7409	qa1
Quantos quilômetros rodados tem o Audi A5 Sportback?	O veículo tem 1500 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	7410	qa1
Quais são todas as informações disponíveis sobre o Audi A5 Sportback?	Este Audi A5 Sportback é do ano 2020, Automático, movido a Diesel, com 1500 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 4700000 rupias.	qa_car_1.tsv		[]	False	[]	7411	qa1
Quais são todas as informações disponíveis sobre o Maruti Swift Dzire VDI?	Este Maruti Swift Dzire VDI é do ano 2018, Manual, movido a Diesel, com 50000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 500000 rupias.	qa_car_1.tsv		[]	False	[]	7412	qa1
Qual é o modelo do Chevrolet Sail Hatchback 1.3 TCDi LT ABS?	O modelo é Chevrolet Sail Hatchback 1.3 TCDi LT ABS, do ano 2014.	qa_car_1.tsv		[]	False	[]	7413	qa1
Quais são todas as informações disponíveis sobre o Chevrolet Sail Hatchback 1.3 TCDi LT ABS?	Este Chevrolet Sail Hatchback 1.3 TCDi LT ABS é do ano 2014, Manual, movido a Diesel, com 120000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 250000 rupias.	qa_car_1.tsv		[]	False	[]	7414	qa1
Qual é o modelo do Hyundai Accent CRDi?	O modelo é Hyundai Accent CRDi, do ano 2005.	qa_car_1.tsv		[]	False	[]	7415	qa1
Quais são todas as informações disponíveis sobre o Hyundai Accent CRDi?	Este Hyundai Accent CRDi é do ano 2005, Manual, movido a Diesel, com 120000 km rodados. Está sendo vendido por um Particular, é do Segundo dono e custa 100000 rupias.	qa_car_1.tsv		[]	False	[]	7416	qa1
Qual é o modelo do Maruti Alto K10 VXI Airbag?	O modelo é Maruti Alto K10 VXI Airbag, do ano 2019.	qa_car_1.tsv		[]	False	[]	7417	qa1
Quais são todas as informações disponíveis sobre o Maruti Alto K10 VXI Airbag?	Este Maruti Alto K10 VXI Airbag é do ano 2019, Manual, movido a Gasolina, com 5000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 350000 rupias.	qa_car_1.tsv		[]	False	[]	7418	qa1
Qual é o modelo do BMW 7 Series Signature 730Ld?	O modelo é BMW 7 Series Signature 730Ld, do ano 2014.	qa_car_1.tsv		[]	False	[]	7419	qa1
Quantos quilômetros rodados tem o BMW 7 Series Signature 730Ld?	O veículo tem 47000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	7420	qa1
Quais são todas as informações disponíveis sobre o BMW 7 Series Signature 730Ld?	Este BMW 7 Series Signature 730Ld é do ano 2014, Automático, movido a Diesel, com 47000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 4000000 rupias.	qa_car_1.tsv		[]	False	[]	7421	qa1
Qual é o modelo do Toyota Camry 2.5 Hybrid?	O modelo é Toyota Camry 2.5 Hybrid, do ano 2017.	qa_car_1.tsv		[]	False	[]	7422	qa1
Qual é o preço do Toyota Camry 2.5 Hybrid 2017?	O preço de venda é 1900000 rupias.	qa_car_1.tsv		[]	False	[]	7423	qa1
Quais são todas as informações disponíveis sobre o Toyota Camry 2.5 Hybrid?	Este Toyota Camry 2.5 Hybrid é do ano 2017, Automático, movido a Gasolina, com 20000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 1900000 rupias.	qa_car_1.tsv		[]	False	[]	7424	qa1
Qual é o modelo do Hyundai Santro Xing XG?	O modelo é Hyundai Santro Xing XG, do ano 2005.	qa_car_1.tsv		[]	False	[]	7425	qa1
Quais são todas as informações disponíveis sobre o Hyundai Santro Xing XG?	Este Hyundai Santro Xing XG é do ano 2005, Manual, movido a Gasolina, com 120000 km rodados. Está sendo vendido por um Particular, é do Segundo dono e custa 95000 rupias.	qa_car_1.tsv		[]	False	[]	7426	qa1
Quais são todas as informações disponíveis sobre o Hyundai Grand i10 CRDi Sportz?	Este Hyundai Grand i10 CRDi Sportz é do ano 2015, Manual, movido a Diesel, com 58000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 409999 rupias.	qa_car_1.tsv		[]	False	[]	7427	qa1
Qual é o modelo do Mahindra XUV500 W5 BSIV?	O modelo é Mahindra XUV500 W5 BSIV, do ano 2018.	qa_car_1.tsv		[]	False	[]	7428	qa1
Quais são todas as informações disponíveis sobre o Mahindra XUV500 W5 BSIV?	Este Mahindra XUV500 W5 BSIV é do ano 2018, Manual, movido a Diesel, com 35000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 1050000 rupias.	qa_car_1.tsv		[]	False	[]	7429	qa1
Qual é o modelo do Maruti Alto K10 VXI?	O modelo é Maruti Alto K10 VXI, do ano 2017.	qa_car_1.tsv		[]	False	[]	7430	qa1
Quais são todas as informações disponíveis sobre o Maruti Alto K10 VXI?	Este Maruti Alto K10 VXI é do ano 2017, Manual, movido a Gasolina, com 30000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 320000 rupias.	qa_car_1.tsv		[]	False	[]	7431	qa1
Qual é o modelo do Mahindra XUV300 W8 Option Diesel BSIV?	O modelo é Mahindra XUV300 W8 Option Diesel BSIV, do ano 2019.	qa_car_1.tsv		[]	False	[]	7432	qa1
Quais são todas as informações disponíveis sobre o Mahindra XUV300 W8 Option Diesel BSIV?	Este Mahindra XUV300 W8 Option Diesel BSIV é do ano 2019, Manual, movido a Diesel, com 10000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 1000000 rupias.	qa_car_1.tsv		[]	False	[]	7433	qa1
Qual é o modelo do Toyota Innova Crysta 2.4 VX MT BSIV?	O modelo é Toyota Innova Crysta 2.4 VX MT BSIV, do ano 2017.	qa_car_1.tsv		[]	False	[]	7434	qa1
Qual é o preço do Toyota Innova Crysta 2.4 VX MT BSIV 2017?	O preço de venda é 1770000 rupias.	qa_car_1.tsv		[]	False	[]	7435	qa1
Quais são todas as informações disponíveis sobre o Toyota Innova Crysta 2.4 VX MT BSIV?	Este Toyota Innova Crysta 2.4 VX MT BSIV é do ano 2017, Manual, movido a Diesel, com 25000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 1770000 rupias.	qa_car_1.tsv		[]	False	[]	7436	qa1
Qual é o modelo do Mahindra Thar CRDe?	O modelo é Mahindra Thar CRDe, do ano 2018.	qa_car_1.tsv		[]	False	[]	7437	qa1
Quais são todas as informações disponíveis sobre o Mahindra Thar CRDe?	Este Mahindra Thar CRDe é do ano 2018, Manual, movido a Diesel, com 20000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 950000 rupias.	qa_car_1.tsv		[]	False	[]	7438	qa1
Qual é o modelo do Maruti Swift Dzire ZDI?	O modelo é Maruti Swift Dzire ZDI, do ano 2018.	qa_car_1.tsv		[]	False	[]	7439	qa1
Quais são todas as informações disponíveis sobre o Maruti Swift Dzire ZDI?	Este Maruti Swift Dzire ZDI é do ano 2018, Manual, movido a Diesel, com 50000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 750000 rupias.	qa_car_1.tsv		[]	False	[]	7440	qa1
Quais são todas as informações disponíveis sobre o Hyundai EON Magna Plus?	Este Hyundai EON Magna Plus é do ano 2014, Manual, movido a Gasolina, com 42000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 220000 rupias.	qa_car_1.tsv		[]	False	[]	7441	qa1
Quais são todas as informações disponíveis sobre o Tata Hexa XM?	Este Tata Hexa XM é do ano 2017, Manual, movido a Diesel, com 50000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 1000000 rupias.	qa_car_1.tsv		[]	False	[]	7442	qa1
Qual é o modelo do Honda Mobilio E i DTEC?	O modelo é Honda Mobilio E i DTEC, do ano 2017.	qa_car_1.tsv		[]	False	[]	7443	qa1
Qual é o preço do Honda Mobilio E i DTEC 2017?	O preço de venda é 660000 rupias.	qa_car_1.tsv		[]	False	[]	7444	qa1
Quantos quilômetros rodados tem o Honda Mobilio E i DTEC?	O veículo tem 116000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	7445	qa1
Quais são todas as informações disponíveis sobre o Honda Mobilio E i DTEC?	Este Honda Mobilio E i DTEC é do ano 2017, Manual, movido a Diesel, com 116000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 660000 rupias.	qa_car_1.tsv		[]	False	[]	7446	qa1
Qual é o modelo do Maruti Ertiga ZDI?	O modelo é Maruti Ertiga ZDI, do ano 2015.	qa_car_1.tsv		[]	False	[]	7447	qa1
Qual é o preço do Maruti Ertiga ZDI 2015?	O preço de venda é 716000 rupias.	qa_car_1.tsv		[]	False	[]	7448	qa1
Quais são todas as informações disponíveis sobre o Maruti Ertiga ZDI?	Este Maruti Ertiga ZDI é do ano 2015, Manual, movido a Diesel, com 100000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 716000 rupias.	qa_car_1.tsv		[]	False	[]	7449	qa1
Qual é o modelo do Maruti Ciaz ZXi Plus?	O modelo é Maruti Ciaz ZXi Plus, do ano 2015.	qa_car_1.tsv		[]	False	[]	7450	qa1
Quais são todas as informações disponíveis sobre o Maruti Ciaz ZXi Plus?	Este Maruti Ciaz ZXi Plus é do ano 2015, Manual, movido a Gasolina, com 66000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 675000 rupias.	qa_car_1.tsv		[]	False	[]	7451	qa1
Qual é o modelo do Mahindra Scorpio LX?	O modelo é Mahindra Scorpio LX, do ano 2010.	qa_car_1.tsv		[]	False	[]	7452	qa1
Quais são todas as informações disponíveis sobre o Mahindra Scorpio LX?	Este Mahindra Scorpio LX é do ano 2010, Manual, movido a Diesel, com 110000 km rodados. Está sendo vendido por um Particular, é do Terceiro dono e custa 385000 rupias.	qa_car_1.tsv		[]	False	[]	7453	qa1
Qual é o modelo do Fiat Grande Punto EVO 1.3 Dynamic?	O modelo é Fiat Grande Punto EVO 1.3 Dynamic, do ano 2014.	qa_car_1.tsv		[]	False	[]	7454	qa1
Quais são todas as informações disponíveis sobre o Fiat Grande Punto EVO 1.3 Dynamic?	Este Fiat Grande Punto EVO 1.3 Dynamic é do ano 2014, Manual, movido a Diesel, com 70000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 325000 rupias.	qa_car_1.tsv		[]	False	[]	7455	qa1
Qual é o modelo do Hyundai Creta 1.6 CRDi SX Option?	O modelo é Hyundai Creta 1.6 CRDi SX Option, do ano 2015.	qa_car_1.tsv		[]	False	[]	7456	qa1
Quais são todas as informações disponíveis sobre o Hyundai Creta 1.6 CRDi SX Option?	Este Hyundai Creta 1.6 CRDi SX Option é do ano 2015, Manual, movido a Diesel, com 60000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 950000 rupias.	qa_car_1.tsv		[]	False	[]	7457	qa1
Qual é o modelo do Ford Endeavour Hurricane Limited Edition?	O modelo é Ford Endeavour Hurricane Limited Edition, do ano 2007.	qa_car_1.tsv		[]	False	[]	7458	qa1
Quais são todas as informações disponíveis sobre o Ford Endeavour Hurricane Limited Edition?	Este Ford Endeavour Hurricane Limited Edition é do ano 2007, Automático, movido a Diesel, com 110000 km rodados. Está sendo vendido por um Particular, é do Quarto dono ou mais e custa 400000 rupias.	qa_car_1.tsv		[]	False	[]	7459	qa1
Qual é o modelo do Tata Indica Vista TDI LS?	O modelo é Tata Indica Vista TDI LS, do ano 2014.	qa_car_1.tsv		[]	False	[]	7460	qa1
Quais são todas as informações disponíveis sobre o Tata Indica Vista TDI LS?	Este Tata Indica Vista TDI LS é do ano 2014, Manual, movido a Diesel, com 25000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 250000 rupias.	qa_car_1.tsv		[]	False	[]	7461	qa1
Qual é o modelo do Land Rover Discovery S 2.0 SD4?	O modelo é Land Rover Discovery S 2.0 SD4, do ano 2018.	qa_car_1.tsv		[]	False	[]	7462	qa1
Quais são todas as informações disponíveis sobre o Land Rover Discovery S 2.0 SD4?	Este Land Rover Discovery S 2.0 SD4 é do ano 2018, Automático, movido a Gasolina, com 68000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 4000000 rupias.	qa_car_1.tsv		[]	False	[]	7463	qa1
Quais são todas as informações disponíveis sobre o Maruti Alto 800 LXI?	Este Maruti Alto 800 LXI é do ano 2014, Manual, movido a Gasolina, com 20000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 210000 rupias.	qa_car_1.tsv		[]	False	[]	7464	qa1
Qual é o modelo do Hyundai i10 Era 1.1 iTech SE?	O modelo é Hyundai i10 Era 1.1 iTech SE, do ano 2011.	qa_car_1.tsv		[]	False	[]	7465	qa1
Qual é o preço do Hyundai i10 Era 1.1 iTech SE 2011?	O preço de venda é 147000 rupias.	qa_car_1.tsv		[]	False	[]	7466	qa1
Quais são todas as informações disponíveis sobre o Hyundai i10 Era 1.1 iTech SE?	Este Hyundai i10 Era 1.1 iTech SE é do ano 2011, Manual, movido a Gasolina, com 110000 km rodados. Está sendo vendido por um Particular, é do Segundo dono e custa 147000 rupias.	qa_car_1.tsv		[]	False	[]	7467	qa1
Qual é o modelo do Maruti Vitara Brezza VDi Option?	O modelo é Maruti Vitara Brezza VDi Option, do ano 2018.	qa_car_1.tsv		[]	False	[]	7468	qa1
Quantos quilômetros rodados tem o Maruti Vitara Brezza VDi Option?	O veículo tem 26350 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	7469	qa1
Quais são todas as informações disponíveis sobre o Maruti Vitara Brezza VDi Option?	Este Maruti Vitara Brezza VDi Option é do ano 2018, Manual, movido a Diesel, com 26350 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 725000 rupias.	qa_car_1.tsv		[]	False	[]	7470	qa1
Qual é o modelo do Mahindra Scorpio SLE BSIV?	O modelo é Mahindra Scorpio SLE BSIV, do ano 2012.	qa_car_1.tsv		[]	False	[]	7471	qa1
Quais são todas as informações disponíveis sobre o Mahindra Scorpio SLE BSIV?	Este Mahindra Scorpio SLE BSIV é do ano 2012, Manual, movido a Diesel, com 90000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 550000 rupias.	qa_car_1.tsv		[]	False	[]	7472	qa1
Qual é o modelo do Hyundai i20 Sportz Option 1.2?	O modelo é Hyundai i20 Sportz Option 1.2, do ano 2016.	qa_car_1.tsv		[]	False	[]	7473	qa1
Quais são todas as informações disponíveis sobre o Hyundai i20 Sportz Option 1.2?	Este Hyundai i20 Sportz Option 1.2 é do ano 2016, Manual, movido a Gasolina, com 25000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 475000 rupias.	qa_car_1.tsv		[]	False	[]	7474	qa1
Qual é o modelo do Hyundai Santro Xing GLS?	O modelo é Hyundai Santro Xing GLS, do ano 2014.	qa_car_1.tsv		[]	False	[]	7475	qa1
Quais são todas as informações disponíveis sobre o Hyundai Santro Xing GLS?	Este Hyundai Santro Xing GLS é do ano 2014, Manual, movido a Gasolina, com 50000 km rodados. Está sendo vendido por um Particular, é do Segundo dono e custa 250000 rupias.	qa_car_1.tsv		[]	False	[]	7476	qa1
Qual é o modelo do Tata Indica LSI?	O modelo é Tata Indica LSI, do ano 2006.	qa_car_1.tsv		[]	False	[]	7477	qa1
Quais são todas as informações disponíveis sobre o Tata Indica LSI?	Este Tata Indica LSI é do ano 2006, Manual, movido a Gasolina, com 60000 km rodados. Está sendo vendido por um Particular, é do Segundo dono e custa 70000 rupias.	qa_car_1.tsv		[]	False	[]	7478	qa1
